Entity,Code,Year,Electric power consumption (kWh per capita) (kWh per capita)
Brazil,BRA,1980,1012.74547743619
Brazil,BRA,1981,1017.75438102896
Brazil,BRA,1982,1052.21561707878
Brazil,BRA,1983,1108.04148626201
Brazil,BRA,1984,1204.82813175872
Brazil,BRA,1985,1279.25086625864
Brazil,BRA,1986,1350.68392755657
Brazil,BRA,1987,1364.41028482287
Brazil,BRA,1988,1415.94317094188
Brazil,BRA,1989,1446.33672920403
Brazil,BRA,1990,1457.34766648313
Brazil,BRA,1991,1483.01142484608
Brazil,BRA,1992,1491.11426638955
Brazil,BRA,1993,1534.81756265065
Brazil,BRA,1994,1564.08883639882
Brazil,BRA,1995,1631.61138570163
Brazil,BRA,1996,1684.0302746705
Brazil,BRA,1997,1758.8749980274
Brazil,BRA,1998,1804.24778328388
Brazil,BRA,1999,1827.70539229557
Brazil,BRA,2000,1891.97082164181
Brazil,BRA,2001,1742.48569639709
Brazil,BRA,2002,1800.51713389956
Brazil,BRA,2003,1875.32315832164
Brazil,BRA,2004,1948.40859827898
Brazil,BRA,2005,2007.27742994403
Brazil,BRA,2006,2063.09731659316
Brazil,BRA,2007,2157.43734210219
Brazil,BRA,2008,2218.88358656836
Brazil,BRA,2009,2185.74526282213
Brazil,BRA,2010,2361.05594054733
Brazil,BRA,2011,2416.46284828101
Brazil,BRA,2012,2485.58813655196
Brazil,BRA,2013,2551.40798540647
Brazil,BRA,2014,2601.36550571407
Brunei,BRN,1971,1753.53285295375
Brunei,BRN,1972,1675.19514615726
Brunei,BRN,1973,1581.85245018848
Brunei,BRN,1974,1540.85191703899
Brunei,BRN,1975,1478.31089063592
Brunei,BRN,1976,1420.72474795511
Brunei,BRN,1977,1367.48811315249
Brunei,BRN,1978,1318.56976558147
Brunei,BRN,1979,1273.60702562135
Brunei,BRN,1980,1691.16623442245
Brunei,BRN,1981,2264.03778394182
Brunei,BRN,1982,2634.28549250951
Brunei,BRN,1983,3078.21397593996
Brunei,BRN,1984,3290.15199769048
Brunei,BRN,1985,3264.85889395667
Brunei,BRN,1986,3216.84013646676
Brunei,BRN,1987,4191.5310871889
Brunei,BRN,1988,4282.94430945193
Brunei,BRN,1989,4297.97148468873
Brunei,BRN,1990,4324.05278513051
Brunei,BRN,1991,4472.83625138016
Brunei,BRN,1992,4818.16887681913
Brunei,BRN,1993,5267.06205124383
Brunei,BRN,1994,5578.10206372507
Brunei,BRN,1995,6383.07895232712
Brunei,BRN,1996,6826.40901348544
Brunei,BRN,1997,7620.86668931348
Brunei,BRN,1998,7753.22502835018
Brunei,BRN,1999,7373.83117420446
Brunei,BRN,2000,7544.08971285046
Brunei,BRN,2001,7179.8822170018
Brunei,BRN,2002,7371.70154554916
Brunei,BRN,2003,8548.65318388518
Brunei,BRN,2004,8594.72133910765
Brunei,BRN,2005,8462.0903827932
Brunei,BRN,2006,8432.14044564483
Brunei,BRN,2007,8616.45823552008
Brunei,BRN,2008,8593.23088605993
Brunei,BRN,2009,8843.79266856363
Brunei,BRN,2010,8809.71126582995
Brunei,BRN,2011,8776.36017085731
Brunei,BRN,2012,9223.31068573201
Brunei,BRN,2013,9841.85982312751
Brunei,BRN,2014,10242.7957950372
Bulgaria,BGR,1971,2292.65398332669
Bulgaria,BGR,1972,2486.06608987664
Bulgaria,BGR,1973,2683.10967899541
Bulgaria,BGR,1974,2842.2312212192
Bulgaria,BGR,1975,3035.63618783814
Bulgaria,BGR,1976,3247.55134925118
Bulgaria,BGR,1977,3437.79769230149
Bulgaria,BGR,1978,3648.38702650501
Bulgaria,BGR,1979,3772.28941053304
Bulgaria,BGR,1980,3973.69078833408
Bulgaria,BGR,1981,4125.3534285962
Bulgaria,BGR,1982,4397.89056454099
Bulgaria,BGR,1983,4582.12533745396
Bulgaria,BGR,1984,4772.29459954988
Bulgaria,BGR,1985,4678.28582339895
Bulgaria,BGR,1986,4646.26093875636
Bulgaria,BGR,1987,4838.62032496972
Bulgaria,BGR,1988,4940.51848666685
Bulgaria,BGR,1989,4963.17888577321
Bulgaria,BGR,1990,4758.73190255565
Bulgaria,BGR,1991,4361.14451575101
Bulgaria,BGR,1992,3735.52545360956
Bulgaria,BGR,1993,3807.696906382
Bulgaria,BGR,1994,3825.38661571836
Bulgaria,BGR,1995,4211.12513140807
Bulgaria,BGR,1996,4350.44325925232
Bulgaria,BGR,1997,3970.13113944689
Bulgaria,BGR,1998,3932.40178442314
Bulgaria,BGR,1999,3613.36726660483
Bulgaria,BGR,2000,3673.60687143429
Bulgaria,BGR,2001,3859.09002487407
Bulgaria,BGR,2002,3853.8190041011
Bulgaria,BGR,2003,3997.90259625094
Bulgaria,BGR,2004,3971.82273619063
Bulgaria,BGR,2005,4165.18039235553
Bulgaria,BGR,2006,4366.91276515184
Bulgaria,BGR,2007,4523.32287831241
Bulgaria,BGR,2008,4674.5031505249
Bulgaria,BGR,2009,4483.7471386375
Bulgaria,BGR,2010,4560.41491703377
Bulgaria,BGR,2011,4863.69144110061
Bulgaria,BGR,2012,4761.9125833848
Bulgaria,BGR,2013,4639.70632261155
Bulgaria,BGR,2014,4708.92745757231
Cambodia,KHM,1995,13.5166110702171
Cambodia,KHM,1996,20.0359317113518
Cambodia,KHM,1997,24.2566316214407
Cambodia,KHM,1998,26.6431241468704
Cambodia,KHM,1999,30.2096092475401
Cambodia,KHM,2000,32.7508563361469
Cambodia,KHM,2001,36.5249736887151
Cambodia,KHM,2002,50.3374468894426
Cambodia,KHM,2003,51.5049882036461
Cambodia,KHM,2004,55.7283158864664
Cambodia,KHM,2005,66.7661326305457
Cambodia,KHM,2006,80.7451770527253
Cambodia,KHM,2007,100.609116545937
Cambodia,KHM,2008,114.621156904261
Cambodia,KHM,2009,127.961205398813
Cambodia,KHM,2010,144.317389232036
Cambodia,KHM,2011,165.154686176518
Cambodia,KHM,2012,207.283465925725
Cambodia,KHM,2013,221.598099728065
Cambodia,KHM,2014,271.433239537706
Cameroon,CMR,1971,152.140757822222
Cameroon,CMR,1972,155.340302896137
Cameroon,CMR,1973,152.81980873305
Cameroon,CMR,1974,169.412836337551
Cameroon,CMR,1975,174.726666078434
Cameroon,CMR,1976,165.852939815071
Cameroon,CMR,1977,154.98730257336
Cameroon,CMR,1978,155.73967172047
Cameroon,CMR,1979,155.053865378098
Cameroon,CMR,1980,156.178314327771
Cameroon,CMR,1981,198.468628222667
Cameroon,CMR,1982,221.322857748691
Cameroon,CMR,1983,213.869704435245
Cameroon,CMR,1984,204.983174853728
Cameroon,CMR,1985,224.178591432079
Cameroon,CMR,1986,209.002440130012
Cameroon,CMR,1987,208.296833084119
Cameroon,CMR,1988,210.572746085255
Cameroon,CMR,1989,211.305503967584
Cameroon,CMR,1990,200.166996465623
Cameroon,CMR,1991,193.520640419
Cameroon,CMR,1992,190.185600999796
Cameroon,CMR,1993,192.571746691579
Cameroon,CMR,1994,168.806818788588
Cameroon,CMR,1995,161.726541145476
Cameroon,CMR,1996,167.529751372528
Cameroon,CMR,1997,177.615592559432
Cameroon,CMR,1998,174.819276527741
Cameroon,CMR,1999,180.030863776803
Cameroon,CMR,2000,178.01220015354
Cameroon,CMR,2001,167.879801890348
Cameroon,CMR,2002,157.663535818656
Cameroon,CMR,2003,170.039376711218
Cameroon,CMR,2004,195.765324783813
Cameroon,CMR,2005,189.773199213928
Cameroon,CMR,2006,250.117852045765
Cameroon,CMR,2007,258.379966849301
Cameroon,CMR,2008,272.015540481075
Cameroon,CMR,2009,269.805168557215
Cameroon,CMR,2010,266.342922396265
Cameroon,CMR,2011,261.154155170207
Cameroon,CMR,2012,252.153658341185
Cameroon,CMR,2013,257.114576914223
Cameroon,CMR,2014,280.666679136744
Canada,CAN,1960,5630.62981318508
Canada,CAN,1961,5605.11192600296
Canada,CAN,1962,5791.12495970775
Canada,CAN,1963,5966.04091963721
Canada,CAN,1964,6468.92626131953
Canada,CAN,1965,6909.89938001829
Canada,CAN,1966,7359.08818834797
Canada,CAN,1967,7630.16852831668
Canada,CAN,1968,8030.41843424605
Canada,CAN,1969,8532.90850294845
Canada,CAN,1970,8962.20221346839
Canada,CAN,1971,9300.71721488982
Canada,CAN,1972,9903.77623412887
Canada,CAN,1973,10297.9479832457
Canada,CAN,1974,10820.6752700997
Canada,CAN,1975,10436.9425653841
Canada,CAN,1976,11043.8387617995
Canada,CAN,1977,11762.4810892587
Canada,CAN,1978,12231.8605425196
Canada,CAN,1979,12384.1496066236
Canada,CAN,1980,12763.7132517383
Canada,CAN,1981,13196.8273092369
Canada,CAN,1982,12937.2668835807
Canada,CAN,1983,13409.7265870522
Canada,CAN,1984,14290.4054159209
Canada,CAN,1985,14800.0539665407
Canada,CAN,1986,15302.587391238
Canada,CAN,1987,15736.7608286252
Canada,CAN,1988,16326.4175497304
Canada,CAN,1989,16402.5713137806
Canada,CAN,1990,16109.2799827282
Canada,CAN,1991,16104.4697295674
Canada,CAN,1992,16080.3464368729
Canada,CAN,1993,16235.9915112364
Canada,CAN,1994,16325.6572757551
Canada,CAN,1995,16503.270423111
Canada,CAN,1996,16572.6832457645
Canada,CAN,1997,16608.5529826059
Canada,CAN,1998,16385.4019617891
Canada,CAN,1999,16625.386895394
Canada,CAN,2000,16990.5783936795
Canada,CAN,2001,16807.1449943536
Canada,CAN,2002,16959.6007907659
Canada,CAN,2003,17191.1541861346
Canada,CAN,2004,17235.4117830911
Canada,CAN,2005,16912.4783362218
Canada,CAN,2006,16508.6786342429
Canada,CAN,2007,16683.690137001
Canada,CAN,2008,16378.1422678907
Canada,CAN,2009,15450.8795512007
Canada,CAN,2010,15269.5725962979
Canada,CAN,2011,15642.9677504267
Canada,CAN,2012,15320.5942525506
Canada,CAN,2013,15719.708230199
Canada,CAN,2014,15545.5351105609
Caribbean small states,,2000,2767.64641804696
Caribbean small states,,2001,2808.13917636501
Caribbean small states,,2002,2863.1202333222
Caribbean small states,,2003,3090.37335322232
Caribbean small states,,2004,3064.07660457413
Caribbean small states,,2005,3219.43164191674
Caribbean small states,,2006,3249.9731814271
Caribbean small states,,2007,3084.38562155235
Caribbean small states,,2008,2662.61701296054
Caribbean small states,,2009,2701.49337572388
Caribbean small states,,2010,2828.90851226385
Caribbean small states,,2011,2919.37383275091
Caribbean small states,,2012,2889.1930070342
Central Europe and the Baltics,,1971,2088.95393208505
Central Europe and the Baltics,,1972,2243.53733769121
Central Europe and the Baltics,,1973,2389.98886841707
Central Europe and the Baltics,,1974,2522.68155194247
Central Europe and the Baltics,,1975,2683.047694575
Central Europe and the Baltics,,1976,2848.02763022704
Central Europe and the Baltics,,1977,2984.65929182478
Central Europe and the Baltics,,1978,3124.94603249235
Central Europe and the Baltics,,1979,3161.26829932159
Central Europe and the Baltics,,1980,3306.05950777627
Central Europe and the Baltics,,1981,3276.89373435707
Central Europe and the Baltics,,1982,3318.64759461844
Central Europe and the Baltics,,1983,3435.79267760505
Central Europe and the Baltics,,1984,3562.33160568441
Central Europe and the Baltics,,1985,3645.79319651518
Central Europe and the Baltics,,1986,3761.36098977508
Central Europe and the Baltics,,1987,3867.97845664963
Central Europe and the Baltics,,1988,3934.07845614066
Central Europe and the Baltics,,1989,3948.02517487546
Central Europe and the Baltics,,1990,3743.96274855128
Central Europe and the Baltics,,1991,3475.2239869918
Central Europe and the Baltics,,1992,3220.43499662145
Central Europe and the Baltics,,1993,3146.8968239802
Central Europe and the Baltics,,1994,3172.28107690295
Central Europe and the Baltics,,1995,3297.92006085965
Central Europe and the Baltics,,1996,3427.98816649004
Central Europe and the Baltics,,1997,3382.28638528916
Central Europe and the Baltics,,1998,3337.9665746413
Central Europe and the Baltics,,1999,3280.36918433492
Central Europe and the Baltics,,2000,3343.03080981428
Central Europe and the Baltics,,2001,3426.25819038017
Central Europe and the Baltics,,2002,3450.19010093945
Central Europe and the Baltics,,2003,3583.73218146951
Central Europe and the Baltics,,2004,3671.9851788338
Central Europe and the Baltics,,2005,3735.00926773192
Central Europe and the Baltics,,2006,3883.79476509273
Central Europe and the Baltics,,2007,3979.83855309494
Central Europe and the Baltics,,2008,4043.95892399766
Central Europe and the Baltics,,2009,3836.00103891973
Central Europe and the Baltics,,2010,4012.71042364339
Central Europe and the Baltics,,2011,4096.89408410952
Central Europe and the Baltics,,2012,4093.45935709746
Central Europe and the Baltics,,2013,4075.34293001873
Central Europe and the Baltics,,2014,4115.63020118839
Chile,CHL,1971,776.690939498454
Chile,CHL,1972,802.212493996004
Chile,CHL,1973,770.579702752346
Chile,CHL,1974,813.183448108202
Chile,CHL,1975,742.175723829753
Chile,CHL,1976,779.959244794958
Chile,CHL,1977,805.374563260077
Chile,CHL,1978,846.142495006991
Chile,CHL,1979,888.899462442916
Chile,CHL,1980,915.035789269628
Chile,CHL,1981,930.57662356554
Chile,CHL,1982,897.137321842354
Chile,CHL,1983,914.936969030986
Chile,CHL,1984,974.331154785161
Chile,CHL,1985,994.33315480434
Chile,CHL,1986,1033.25972286417
Chile,CHL,1987,1058.5077430822
Chile,CHL,1988,1124.90997558362
Chile,CHL,1989,1211.82604027992
Chile,CHL,1990,1240.66124699557
Chile,CHL,1991,1317.65464013285
Chile,CHL,1992,1462.28891408572
Chile,CHL,1993,1521.53750273362
Chile,CHL,1994,1597.14560431197
Chile,CHL,1995,1755.66058898006
Chile,CHL,1996,1938.428561634
Chile,CHL,1997,2082.22821147703
Chile,CHL,1998,2190.12186927298
Chile,CHL,1999,2406.58722001635
Chile,CHL,2000,2512.32510200977
Chile,CHL,2001,2640.79520004216
Chile,CHL,2002,2738.47923354584
Chile,CHL,2003,2906.98299988696
Chile,CHL,2004,3072.34769382672
Chile,CHL,2005,3102.48352270109
Chile,CHL,2006,3229.26909852773
Chile,CHL,2007,3347.26216911587
Chile,CHL,2008,3347.56896885129
Chile,CHL,2009,3307.65571431305
Chile,CHL,2010,3320.41573429236
Chile,CHL,2011,3600.34481880136
Chile,CHL,2012,3827.4391779059
Chile,CHL,2013,3903.97241433336
Chile,CHL,2014,3911.64926496829
China,CHN,1971,151.989347346645
China,CHN,1972,163.911928819183
China,CHN,1973,175.933736988911
China,CHN,1974,174.233353695785
China,CHN,1975,199.039715406566
China,CHN,1976,204.030364731354
China,CHN,1977,220.657053065594
China,CHN,1978,246.555772277797
China,CHN,1979,267.374265354668
China,CHN,1980,281.624687256366
China,CHN,1981,285.817775698396
China,CHN,1982,299.197921933712
China,CHN,1983,317.020257790894
China,CHN,1984,336.411641308803
China,CHN,1985,362.812071852641
China,CHN,1986,391.351624968363
China,CHN,1987,426.554493166734
China,CHN,1988,461.797518222997
China,CHN,1989,487.373173021052
China,CHN,1990,510.619854913516
China,CHN,1991,548.953753106589
China,CHN,1992,604.693683099136
China,CHN,1993,662.63704558569
China,CHN,1994,727.107359659684
China,CHN,1995,770.280241190849
China,CHN,1996,821.080859102296
China,CHN,1997,852.740686543503
China,CHN,1998,870.617222318398
China,CHN,1999,913.963447975829
China,CHN,2000,992.943384720171
China,CHN,2001,1076.54912135865
China,CHN,2002,1194.85629490784
China,CHN,2003,1379.48463210183
China,CHN,2004,1585.83878247787
China,CHN,2005,1782.31215291627
China,CHN,2006,2039.0146603408
China,CHN,2007,2325.92676902765
China,CHN,2008,2446.36905458402
China,CHN,2009,2612.45662004417
China,CHN,2010,2943.58995443689
China,CHN,2011,3298.00391331196
China,CHN,2012,3474.98806170157
China,CHN,2013,3773.40538390134
China,CHN,2014,3927.04449998901
Colombia,COL,1971,403.635487833753
Colombia,COL,1972,389.470632294231
Colombia,COL,1973,420.83247023887
Colombia,COL,1974,459.269264513609
Colombia,COL,1975,441.653347523544
Colombia,COL,1976,456.178762051203
Colombia,COL,1977,498.241139678644
Colombia,COL,1978,551.690756144234
Colombia,COL,1979,589.37403608946
Colombia,COL,1980,618.03525140692
Colombia,COL,1981,614.604085545418
Colombia,COL,1982,638.333158439671
Colombia,COL,1983,642.299310265936
Colombia,COL,1984,696.175951527782
Colombia,COL,1985,729.370165209969
Colombia,COL,1986,781.281181148866
Colombia,COL,1987,757.695636335794
Colombia,COL,1988,776.484748465794
Colombia,COL,1989,821.931806515522
Colombia,COL,1990,841.864093454734
Colombia,COL,1991,842.288773250077
Colombia,COL,1992,753.824340283478
Colombia,COL,1993,846.1902981083
Colombia,COL,1994,883.972661289979
Colombia,COL,1995,895.385411940187
Colombia,COL,1996,887.801683711425
Colombia,COL,1997,895.863159535294
Colombia,COL,1998,874.444252037936
Colombia,COL,1999,810.687707328905
Colombia,COL,2000,829.398941559141
Colombia,COL,2001,850.425172331374
Colombia,COL,2002,858.620668172133
Colombia,COL,2003,862.518261523593
Colombia,COL,2004,898.344105652813
Colombia,COL,2005,895.816843066224
Colombia,COL,2006,947.127094199566
Colombia,COL,2007,974.386862818643
Colombia,COL,2008,974.220396519104
Colombia,COL,2009,1049.97820050083
Colombia,COL,2010,1077.98456891626
Colombia,COL,2011,1121.39110419658
Colombia,COL,2012,1149.96381833123
Colombia,COL,2013,1287.20242605762
Colombia,COL,2014,1289.56969308049
Congo,COG,1971,54.7402574782656
Congo,COG,1972,55.8421198495986
Congo,COG,1973,60.826965997726
Congo,COG,1974,61.5807453214839
Congo,COG,1975,64.1493699211151
Congo,COG,1976,66.5469635353166
Congo,COG,1977,68.1875858274178
Congo,COG,1978,69.6964862026878
Congo,COG,1979,73.3019272811308
Congo,COG,1980,80.4376241552011
Congo,COG,1981,67.5577249091665
Congo,COG,1982,100.96376835734
Congo,COG,1983,96.0598059392832
Congo,COG,1984,144.091382948477
Congo,COG,1985,109.034341117696
Congo,COG,1986,170.014707186229
Congo,COG,1987,173.399147943264
Congo,COG,1988,162.242985478604
Congo,COG,1989,164.209973187459
Congo,COG,1990,168.001321064047
Congo,COG,1991,178.644629575575
Congo,COG,1992,171.514938679529
Congo,COG,1993,155.181768445392
Congo,COG,1994,139.57774792773
Congo,COG,1995,146.467542256779
Congo,COG,1996,149.345899690958
Congo,COG,1997,124.89577953532
Congo,COG,1998,107.26752224817
Congo,COG,1999,66.9569409478042
Congo,COG,2000,92.6922830109306
Congo,COG,2001,101.634414076095
Congo,COG,2002,112.116178188414
Congo,COG,2003,111.633941172054
Congo,COG,2004,102.622731933615
Congo,COG,2005,114.301297682803
Congo,COG,2006,122.580754301062
Congo,COG,2007,122.225838139793
Congo,COG,2008,131.942309865178
Congo,COG,2009,141.053273000147
Congo,COG,2010,136.549332264647
Congo,COG,2011,143.815384479018
Congo,COG,2012,208.919525623181
Congo,COG,2013,207.307625363762
Congo,COG,2014,197.285993454047
Costa Rica,CRI,1971,604.732505952506
Costa Rica,CRI,1972,650.728692872492
Costa Rica,CRI,1973,674.936602558546
Costa Rica,CRI,1974,717.644873336658
Costa Rica,CRI,1975,729.948932181498
Costa Rica,CRI,1976,765.513500599815
Costa Rica,CRI,1977,797.200738316593
Costa Rica,CRI,1978,849.456833030765
Costa Rica,CRI,1979,858.295683507657
Costa Rica,CRI,1980,931.649723141828
Costa Rica,CRI,1981,963.682023235127
Costa Rica,CRI,1982,934.487507377533
Costa Rica,CRI,1983,919.715976879684
Costa Rica,CRI,1984,991.435009122932
Costa Rica,CRI,1985,1009.8039251595
Costa Rica,CRI,1986,1080.69087100043
Costa Rica,CRI,1987,1149.98515081239
Costa Rica,CRI,1988,1148.89947791807
Costa Rica,CRI,1989,1083.81873860326
Costa Rica,CRI,1990,1080.10510352891
Costa Rica,CRI,1991,1131.10737364236
Costa Rica,CRI,1992,1417.97335720465
Costa Rica,CRI,1993,1345.4039564155
Costa Rica,CRI,1994,1279.74218332657
Costa Rica,CRI,1995,1293.96062463293
Costa Rica,CRI,1996,1262.25695992918
Costa Rica,CRI,1997,1373.16796665513
Costa Rica,CRI,1998,1326.12300401367
Costa Rica,CRI,1999,1449.05206220349
Costa Rica,CRI,2000,1521.10220426077
Costa Rica,CRI,2001,1499.70051025846
Costa Rica,CRI,2002,1572.89665987728
Costa Rica,CRI,2003,1658.76105285277
Costa Rica,CRI,2004,1694.75414362134
Costa Rica,CRI,2005,1736.41150881118
Costa Rica,CRI,2006,1838.33341765701
Costa Rica,CRI,2007,1900.68861914342
Costa Rica,CRI,2008,1903.3716611416
Costa Rica,CRI,2009,1858.40268273049
Costa Rica,CRI,2010,1901.3130104196
Costa Rica,CRI,2011,1898.71739303385
Costa Rica,CRI,2012,1956.97491385056
Costa Rica,CRI,2013,1954.57208172444
Costa Rica,CRI,2014,1957.93024807807
Cote d'Ivoire,CIV,1971,94.3544639881679
Cote d'Ivoire,CIV,1972,101.267481930901
Cote d'Ivoire,CIV,1973,111.242991608387
Cote d'Ivoire,CIV,1974,113.71409421966
Cote d'Ivoire,CIV,1975,122.264761010978
Cote d'Ivoire,CIV,1976,135.346300192605
Cote d'Ivoire,CIV,1977,144.023282108501
Cote d'Ivoire,CIV,1978,156.606046417083
Cote d'Ivoire,CIV,1979,192.582085908499
Cote d'Ivoire,CIV,1980,177.122928014421
Cote d'Ivoire,CIV,1981,183.055120713079
Cote d'Ivoire,CIV,1982,180.773385027519
Cote d'Ivoire,CIV,1983,172.484511643553
Cote d'Ivoire,CIV,1984,127.925194800965
Cote d'Ivoire,CIV,1985,146.636487657981
Cote d'Ivoire,CIV,1986,147.171441169982
Cote d'Ivoire,CIV,1987,165.613230400854
Cote d'Ivoire,CIV,1988,169.901595376856
Cote d'Ivoire,CIV,1989,156.175525749408
Cote d'Ivoire,CIV,1990,155.937264474002
Cote d'Ivoire,CIV,1991,144.37441738825
Cote d'Ivoire,CIV,1992,148.977981419004
Cote d'Ivoire,CIV,1993,140.500462058599
Cote d'Ivoire,CIV,1994,142.861088679601
Cote d'Ivoire,CIV,1995,172.204868776314
Cote d'Ivoire,CIV,1996,158.050059722249
Cote d'Ivoire,CIV,1997,168.522747592805
Cote d'Ivoire,CIV,1998,183.511628152938
Cote d'Ivoire,CIV,1999,172.942313155892
Cote d'Ivoire,CIV,2000,171.575197549693
Cote d'Ivoire,CIV,2001,180.221397086129
Cote d'Ivoire,CIV,2002,175.279821509402
Cote d'Ivoire,CIV,2003,173.592305827899
Cote d'Ivoire,CIV,2004,173.132868141541
Cote d'Ivoire,CIV,2005,171.844891524753
Cote d'Ivoire,CIV,2006,182.251495833965
Cote d'Ivoire,CIV,2007,187.939384282913
Cote d'Ivoire,CIV,2008,196.738268249859
Cote d'Ivoire,CIV,2009,201.741882146425
Cote d'Ivoire,CIV,2010,216.407449102218
Cote d'Ivoire,CIV,2011,198.178433429395
Cote d'Ivoire,CIV,2012,236.196543724164
Cote d'Ivoire,CIV,2013,234.449915852966
Cote d'Ivoire,CIV,2014,276.148566330912
Croatia,HRV,1990,2964.64435146444
Croatia,HRV,1991,2712.41685144124
Croatia,HRV,1992,2280.53691275168
Croatia,HRV,1993,2199.35344827586
Croatia,HRV,1994,2204.08602150538
